Round,Team,Player,Number,Position,Mins Played,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,1 Point Field Goals,2 Point Field Goals,Total Points,All Runs,All Run Metres,Kick Return Metres,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,20/40,Cross Field Kicks,Kicked Dead,Errors,Handling Errors,One on One Lost,Penalties,Ruck Infringements,Inside 10 Metres,On Report,Sin Bins,Send Offs,Stint One,Stint Two
4,Dragons,Cody Ramsey,2,Winger,80,0,0,0,0,0,0,0,0,9,9,46,4,11,0,0,0,0,1,2,9,3.9,1,10,0,1,0,5,19,0.56,0.8,4,1,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
4,Dragons,Brayden Wiliame,3,Centre,80,4,1,0,0,0,0,0,0,29,15,131,0,45,0,0,0,0,0,1,13,3.24,0,0,0,0,0,7,20,0.47,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,80,0
4,Dragons,Zac Lomax,4,Centre,80,6,0,3,4,0,0.75,0,0,23,11,85,0,30,0,0,0,0,0,0,10,4.19,1,3,0,0,0,4,14,0.36,0.938,15,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
4,Dragons,Mikaele Ravalawa,5,Winger,80,0,0,0,0,0,0,0,0,20,15,130,37,35,0,0,0,0,1,1,13,3.18,1,11,0,0,0,1,17,0.07,1.0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
4,Dragons,Corey Norman,6,Five-Eighth,80,0,0,0,0,0,0,0,0,46,14,124,0,34,0,1,1,0,1,0,7,4.03,0,0,0,1,5,37,57,2.64,0.762,16,5,0,0,1,11,347,0,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,80,0
4,Dragons,Adam Clune,7,Halfback,80,0,0,0,0,0,0,0,0,50,13,103,0,23,0,1,1,0,1,0,11,3.61,0,0,0,0,3,32,49,2.46,0.92,23,2,0,0,0,6,228,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Dragons,Blake Lawrie,8,Prop,50,0,0,0,0,0,0,0,0,46,12,102,35,36,0,0,0,0,0,9,12,4.56,0,0,0,0,0,1,13,0.08,0.889,40,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31
4,Dragons,Andrew McCullough,9,Hooker,80,0,0,0,0,0,0,0,0,63,5,37,0,10,0,0,0,0,0,0,3,3.57,5,37,0,0,2,100,107,20,0.9670000000000001,59,0,2,0,0,3,77,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,80,0
4,Dragons,Paul Vaughan,10,Prop,52,0,0,0,0,0,0,0,0,56,15,139,0,60,0,0,0,0,0,15,13,3.54,0,0,0,1,1,0,15,0,0.977,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28
4,Dragons,Josh Kerr,11,2nd,80,0,0,0,0,0,0,0,0,32,10,92,0,34,0,0,0,0,0,10,7,3.69,0,0,0,3,0,0,12,0,0.794,27,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,80,0
4,Dragons,Tariq Sims,12,2nd,80,8,2,0,0,0,0,0,0,79,14,129,30,28,1,0,0,0,4,11,9,3.44,0,0,0,0,0,1,15,0.07,0.932,41,2,1,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,80,0
4,Dragons,Tyrell Fuimaono,13,Lock,39,0,0,0,0,0,0,0,0,35,10,68,0,30,0,0,0,0,0,10,7,3.17,0,0,0,1,0,0,10,0,0.9690000000000001,31,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,25,13
4,Dragons,Poasa Faamausili,14,Interchange,23,0,0,0,0,0,0,0,0,16,5,51,21,14,0,0,0,0,0,3,5,4.26,0,0,0,0,0,0,5,0,0.882,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
4,Dragons,Trent Merrin,15,Interchange,33,4,1,0,0,0,0,0,0,42,8,74,0,17,0,0,0,0,3,8,6,3.5,0,0,0,1,0,2,10,0.25,0.828,24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
4,Dragons,Daniel Alvaro,16,Interchange,34,0,0,0,0,0,0,0,0,41,9,95,0,39,0,0,0,0,0,9,6,3.14,0,0,0,3,0,1,10,0.11,0.872,34,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0
4,Dragons,Jackson Ford,17,Interchange,9,0,0,0,0,0,0,0,0,12,1,14,0,6,0,0,0,0,0,1,1,3.48,0,0,0,0,0,0,2,0,0.938,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0
4,Roosters,James Tedesco,1,Fullback,80,4,1,0,0,0,0,0,0,60,21,257,50,75,2,1,1,0,5,0,14,4.03,4,49,0,0,7,16,39,0.76,1.0,5,0,0,0,0,2,12,0,1,0,0,0,1,0,3,3,0,1,0,0,0,0,0,80,0
4,Roosters,Daniel Tupou,2,Winger,80,0,0,0,0,0,0,0,0,30,16,166,68,70,0,0,0,0,3,0,17,3.08,0,0,0,0,0,1,17,0.06,1.0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
4,Roosters,Josh Morris,3,Centre,80,4,1,0,0,0,0,0,0,47,13,153,0,80,1,0,0,0,4,0,10,2.66,1,5,0,1,2,3,16,0.23,0.909,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
4,Roosters,Joseph Manu,4,Centre,80,0,0,0,0,0,0,0,0,41,16,151,0,73,0,1,1,0,3,0,12,3.35,4,47,0,1,1,9,25,0.56,0.875,14,2,0,0,0,1,10,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
4,Roosters,Brett Morris,5,Winger,69,8,2,0,0,0,0,0,0,78,13,103,0,41,2,0,0,0,6,0,8,3.35,1,6,0,3,1,3,17,0.23,1.0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68,0
4,Roosters,Drew Hutchison,6,Five-Eighth,80,4,1,0,1,0,0,0,0,54,11,139,0,37,0,0,0,0,1,0,7,3.17,0,0,0,0,3,22,38,2,1.0,20,0,0,0,0,5,164,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
4,Roosters,Sam Walker,7,Halfback,80,2,0,1,1,0,1.0,0,0,44,11,67,0,7,0,1,1,0,3,0,2,4.56,0,0,0,0,1,44,54,4,0.895,17,2,0,0,0,6,143,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,80,0
4,Roosters,Isaac Liu,8,Prop,64,0,0,0,0,0,0,0,0,52,13,145,60,72,0,0,0,0,1,9,13,3.45,0,0,0,0,1,5,18,0.38,0.897,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,11
4,Roosters,Freddy Lussick,9,Hooker,63,0,0,0,0,0,0,0,0,39,2,8,0,5,0,0,0,0,0,1,2,3.88,1,1,0,0,2,89,87,44.5,0.9109999999999999,41,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,0
4,Roosters,Siosiua Taukeiaho,10,Prop,63,6,0,3,4,0,0.75,0,0,42,18,166,0,86,0,0,0,0,1,18,17,3.34,0,0,0,0,0,2,22,0.11,0.8859999999999999,31,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,52,10
4,Roosters,Angus Crichton,11,2nd,80,0,0,0,0,0,0,0,0,70,23,206,0,113,0,0,0,0,4,23,19,3.15,0,0,0,4,1,0,25,0,0.9,27,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,80,0
4,Roosters,Sitili Tupouniua,12,2nd,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
4,Roosters,Victor Radley,13,Lock,62,0,0,0,0,0,0,0,0,41,15,139,0,39,0,1,0,0,0,8,7,3.56,0,0,0,1,2,26,34,1.73,0.833,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27
4,Roosters,Jared Waerea-Hargreaves,15,Interchange,45,0,0,0,0,0,0,0,0,42,14,152,38,74,0,0,0,0,0,10,12,3.21,0,0,0,0,2,6,19,0.43,0.857,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,0
4,Roosters,Nat Butcher,16,Interchange,68,4,1,0,0,0,0,0,0,65,9,98,0,45,1,0,0,0,2,9,8,2.85,0,0,0,0,0,1,11,0.11,0.972,35,1,0,0,0,1,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,0
4,Roosters,Fletcher Baker,17,Interchange,17,0,0,0,0,0,0,0,0,5,2,22,0,11,0,0,0,0,0,2,2,3.24,0,0,0,0,0,1,3,0.5,0.833,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
4,Roosters,Benjamin Marschke,19,Interchange,17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,0,0.9229999999999999,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
4,Warriors,Roger Tuivasa-Sheck,1,Fullback,80,0,0,0,0,0,0,0,0,34,21,192,21,73,1,0,1,0,5,2,15,3.94,0,0,0,0,6,17,37,0.81,0,0,3,0,0,3,1,17,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,80,0
4,Warriors,David Fusitu'a,2,Winger,80,0,0,0,0,0,0,0,0,14,15,120,10,68,0,0,0,0,2,0,16,3.41,0,0,0,0,0,1,19,0.07,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,80,0
4,Warriors,Adam Pompey,3,Centre,80,4,1,0,0,0,0,0,0,35,9,70,0,32,0,0,0,0,4,1,9,3.29,0,0,0,0,0,4,13,0.44,0.643,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
4,Warriors,Marcelo Montoya,4,Centre,80,0,0,0,0,0,0,0,0,29,8,74,0,28,0,0,0,0,1,1,7,3.55,0,0,0,0,1,3,8,0.38,0.875,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Warriors,Ken Maumalo,5,Winger,80,0,0,0,0,0,0,0,0,25,19,163,0,68,1,0,0,0,1,3,16,3.48,0,0,0,0,0,0,18,0,0.8,8,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,80,0
4,Warriors,Kodi Nikorima,6,Five-Eighth,80,4,0,2,2,0,1.0,0,0,35,7,45,0,7,0,0,1,0,0,0,1,4.28,0,0,0,0,0,30,41,4.29,0.75,24,6,2,0,0,8,257,0,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,80,0
4,Warriors,Sean O'Sullivan,7,Halfback,80,0,0,0,0,0,0,0,0,48,8,54,0,24,0,0,0,0,4,0,5,4.13,0,0,0,1,8,37,52,4.63,0.833,15,1,2,0,0,8,241,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
4,Warriors,Addin Fonua-Blake,8,Prop,13,0,0,0,0,0,0,0,0,18,5,40,0,23,0,0,0,0,2,5,4,3.03,0,0,0,1,0,0,5,0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
4,Warriors,Wayde Egan,9,Hooker,80,0,0,0,0,0,0,0,0,47,1,2,0,1,0,0,0,0,0,0,1,6.64,1,2,0,0,5,111,113,111,0.94,47,2,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0
4,Warriors,Bunty Afoa,10,Prop,58,0,0,0,0,0,0,0,0,57,13,132,68,55,0,0,0,0,1,9,13,4.15,0,0,0,0,0,0,13,0,1.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30
4,Warriors,Eliesa Katoa,11,2nd,37,0,0,0,0,0,0,0,0,28,6,46,5,22,0,0,0,0,1,5,5,3.45,0,0,0,0,0,0,7,0,0.889,24,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,17
4,Warriors,Bayley Sironen,12,Interchange,41,0,0,0,0,0,0,0,0,21,6,50,0,20,0,0,0,0,0,5,3,3.17,0,0,0,0,0,7,12,1.17,0.909,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,40,0
4,Warriors,Tohu Harris,13,2nd,68,4,1,0,0,0,0,0,0,61,12,110,0,60,0,0,0,0,2,12,11,2.77,0,0,0,0,0,4,17,0.33,0.857,42,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67,0
4,Warriors,Jazz Tevaga,14,Lock,39,0,0,0,0,0,0,0,0,25,6,59,0,24,0,1,0,0,0,6,3,3.88,0,0,0,1,1,8,15,1.33,0.96,24,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,31,8
4,Warriors,Ben Murdoch-Masila,15,Interchange,36,0,0,0,0,0,0,0,0,16,4,28,0,15,0,0,0,0,0,4,4,3.54,0,0,0,0,0,1,7,0.25,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,35,0
4,Warriors,Leeson Ah Mau,16,Interchange,48,0,0,0,0,0,0,0,0,49,11,110,25,49,0,0,0,0,5,9,10,4.32,0,0,0,0,0,1,11,0.09,0.9620000000000001,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12
4,Warriors,Jack Murchie,17,Interchange,60,0,0,0,0,0,0,0,0,33,8,83,0,49,0,0,0,0,1,8,8,3.3,0,0,0,0,0,0,9,0,0.857,30,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,60,0
4,Wests Tigers,Daine Laurie,1,Fullback,80,4,1,0,0,0,0,0,0,35,17,130,21,33,0,0,0,0,1,0,14,4.23,4,33,0,0,4,15,36,0.88,0.75,6,1,1,0,3,3,44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
4,Wests Tigers,David Nofoaluma,2,Winger,80,0,0,0,0,0,0,0,0,28,19,126,24,35,0,0,0,0,0,0,14,3.21,3,20,0,3,0,7,23,0.37,1.0,8,0,0,0,2,1,11,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,80,0
4,Wests Tigers,Tommy Talau,3,Centre,80,0,0,0,0,0,0,0,0,17,16,97,0,39,0,0,0,0,0,0,14,3.01,0,0,0,1,1,3,18,0.19,0.9,9,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
4,Wests Tigers,James Roberts,4,Centre,80,0,0,0,0,0,0,0,0,37,12,101,14,27,0,0,0,0,4,0,7,3.39,3,25,0,3,5,4,15,0.33,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
4,Wests Tigers,Asu Kepaoa,5,Winger,80,0,0,0,0,0,0,0,0,16,15,110,31,31,0,0,0,0,2,0,14,3.39,0,0,0,0,0,3,17,0.2,0.8,4,1,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,80,0
4,Wests Tigers,Adam Doueihi,6,Five-Eighth,80,10,1,3,4,0,0.75,0,0,51,13,94,0,22,1,0,0,0,3,0,6,3.21,1,9,0,2,4,18,39,1.38,0.65,13,6,1,0,0,10,299,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,80,0
4,Wests Tigers,Luke Brooks,7,Halfback,80,0,0,0,0,0,0,0,0,55,10,78,0,13,1,0,3,0,2,0,4,3.82,0,0,0,2,2,41,54,4.1,0.8420000000000001,16,3,0,0,0,7,191,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0
4,Wests Tigers,Zane Musgrove,8,Prop,42,0,0,0,0,0,0,0,0,45,13,127,29,41,0,0,0,0,1,11,11,4.02,0,0,0,1,0,0,13,0,0.941,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,16
4,Wests Tigers,Jacob Liddle,9,Hooker,61,4,1,0,0,0,0,0,0,53,4,59,0,11,1,0,0,0,1,1,2,4.58,2,13,0,1,4,78,82,19.5,0.8859999999999999,39,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,11
4,Wests Tigers,James Tamou,10,Prop,42,0,0,0,0,0,0,0,0,45,13,112,0,49,0,0,0,0,2,13,12,3.3,0,0,0,1,1,0,13,0,0.909,30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16
4,Wests Tigers,Luke Garner,11,2nd,80,0,0,0,0,0,0,0,0,35,6,53,0,27,0,0,0,0,0,6,5,3.42,0,0,0,0,0,0,7,0,0.868,33,4,1,0,1,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Wests Tigers,Luciano Leilua,12,2nd,80,0,0,0,0,0,0,0,0,67,18,140,9,55,0,1,1,0,4,15,10,3.57,0,0,0,5,0,11,25,0.61,0.912,31,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
4,Wests Tigers,Alex Twal,13,Lock,31,0,0,0,0,0,0,0,0,34,7,55,0,19,0,0,0,0,1,7,6,3.37,0,0,0,1,1,0,7,0,0.929,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
4,Wests Tigers,Moses Mbye,14,Interchange,49,0,0,0,0,0,0,0,0,23,8,49,0,10,0,0,0,0,0,2,6,3.35,1,6,0,0,4,45,53,5.63,0.826,19,1,3,0,0,2,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0
4,Wests Tigers,Thomas Mikaele,15,Interchange,19,0,0,0,0,0,0,0,0,22,9,85,18,35,0,0,0,0,1,8,8,3.38,0,0,0,1,1,0,9,0,1.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
4,Wests Tigers,Stefano Utoikamanu,16,Interchange,38,4,1,0,0,0,0,0,0,44,8,82,9,27,0,0,0,0,1,7,7,2.92,0,0,0,0,1,2,10,0.25,0.871,27,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
4,Wests Tigers,Joe Ofahengaue,17,Interchange,38,0,0,0,0,0,0,0,0,36,14,118,14,43,0,0,0,0,2,11,11,3.72,0,0,0,2,2,4,17,0.29,0.905,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
4,Eels,Clinton Gutherson,1,Fullback,80,4,1,0,0,0,0,0,0,56,17,174,76,42,0,1,2,0,3,0,14,4.02,1,15,0,1,1,14,37,0.82,1.0,3,0,0,0,2,4,56,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
4,Eels,Maika Sivo,2,Winger,80,0,0,0,0,0,0,0,0,22,10,99,0,37,0,0,0,0,2,0,9,3.08,0,0,0,0,0,0,11,0,0.833,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,80,0
4,Eels,Tom Opacic,3,Centre,80,8,2,0,0,0,0,0,0,42,6,37,0,11,1,0,0,0,2,0,5,4.15,1,0,0,0,0,0,8,0,0.789,15,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,80,0
4,Eels,Marata Niukore,4,Centre,80,4,1,0,0,0,0,0,0,36,11,113,0,38,0,0,0,0,0,0,10,3.33,0,0,0,0,0,0,11,0,0.885,23,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
4,Eels,Blake Ferguson,5,Winger,80,8,2,0,0,0,0,0,0,67,17,189,70,43,2,0,1,0,5,1,13,3.64,0,0,0,1,0,5,24,0.29,0.7140000000000001,5,1,1,0,4,1,2,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,80,0
4,Eels,Dylan Brown,6,Five-Eighth,80,0,0,0,0,0,0,0,0,57,13,102,2,34,0,0,0,0,2,0,11,3.77,0,0,0,0,3,32,48,2.46,0.848,39,3,4,0,1,4,154,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Eels,Mitchell Moses,7,Halfback,80,8,0,4,7,0,0.5714,0,0,64,8,66,0,12,0,1,1,0,6,0,5,3.1,0,0,0,0,5,23,40,2.88,0.706,12,3,2,0,0,12,301,0,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,80,0
4,Eels,Reagan Campbell-Gillard,8,Prop,56,0,0,0,0,0,0,0,0,45,15,137,0,60,0,0,0,0,0,15,15,3.44,0,0,0,0,0,1,16,0.07,0.919,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28
4,Eels,Reed Mahoney,9,Hooker,80,0,0,0,0,0,0,0,0,70,5,46,0,12,0,2,2,0,1,1,3,4.36,4,42,0,2,2,114,121,22.8,0.87,47,4,3,0,0,2,91,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,80,0
4,Eels,Junior Paulo,10,Prop,62,0,0,0,0,0,0,0,0,47,16,151,37,44,0,0,0,0,3,13,12,3.85,0,0,0,3,1,4,21,0.25,0.92,23,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,25,29
4,Eels,Shaun Lane,11,2nd,80,0,0,0,0,0,0,0,0,42,9,87,0,34,0,0,0,0,0,9,9,4.03,0,0,0,0,0,0,11,0,0.93,40,2,1,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
4,Eels,Nathan Brown,13,Lock,57,0,0,0,0,0,0,0,0,44,15,131,0,37,1,0,0,0,1,11,9,3.39,0,0,0,2,1,8,20,0.53,0.903,28,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,35,22
4,Eels,Oregon Kaufusi,14,Interchange,26,0,0,0,0,0,0,0,0,22,5,57,16,19,0,0,0,0,2,4,5,3.03,0,0,0,0,0,0,5,0,0.857,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
4,Eels,Isaiah Papali'i,15,2nd,80,4,1,0,0,0,0,0,0,76,14,165,0,58,1,0,0,0,4,14,13,3.45,0,0,0,0,0,1,15,0.07,0.878,36,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Eels,Will Smith,16,Interchange,3,0,0,0,0,0,0,0,0,0,1,9,0,6,0,0,0,0,0,0,1,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4,Eels,Ray Stone,17,Interchange,26,0,0,0,0,0,0,0,0,16,5,46,0,17,0,0,0,0,0,5,5,2.98,0,0,0,0,0,1,6,0.2,0.8420000000000001,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
4,Eels,Keegan Hipgrave,20,Interchange,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9229999999999999,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
