Round,Team,Player,Number,Position,Mins Played,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,1 Point Field Goals,2 Point Field Goals,Total Points,All Runs,All Run Metres,Kick Return Metres,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,20/40,Cross Field Kicks,Kicked Dead,Errors,Handling Errors,One on One Lost,Penalties,Ruck Infringements,Inside 10 Metres,On Report,Sin Bins,Send Offs,Stint One,Stint Two
5,Roosters,Freddy Lussick,9,Hooker,17,0,0,0,0,0,0,0,0,9,1,11,0,1,0,0,0,0,0,0,1,4.32,1,11,0,0,1,13,14,13,0.8,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0
5,Roosters,Siosiua Taukeiaho,10,Prop,54,6,0,3,5,0,0.6,0,0,57,16,147,0,59,0,0,0,0,1,15,16,3.06,0,0,0,0,0,2,18,0.13,0.943,33,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21
5,Roosters,Angus Crichton,11,2nd,80,0,0,0,0,0,0,0,0,67,20,167,16,48,0,0,0,0,5,19,17,2.86,0,0,0,0,1,3,23,0.15,0.851,40,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Roosters,Sitili Tupouniua,12,Interchange,48,0,0,0,0,0,0,0,0,27,6,52,0,21,0,0,0,0,0,5,4,3.56,0,0,0,1,0,2,8,0.33,0.9520000000000001,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,48,0
5,Roosters,Victor Radley,13,Lock,58,0,0,0,0,0,0,0,0,43,12,96,0,10,0,0,0,0,1,4,3,3.03,0,0,0,0,0,34,37,2.83,0.9209999999999999,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,25
5,Roosters,Benjamin Marschke,14,Interchange,63,0,0,0,0,0,0,0,0,41,1,5,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,104,102,104,0.927,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,63,0
5,Roosters,Jared Waerea-Hargreaves,15,Interchange,44,0,0,0,0,0,0,0,0,51,21,219,35,100,0,0,0,0,0,17,20,2.88,0,0,0,1,0,2,23,0.1,1.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0
5,Roosters,Nat Butcher,16,2nd,58,0,0,0,0,0,0,0,0,42,10,72,0,24,0,0,0,0,1,9,9,2.71,0,0,0,0,1,6,15,0.6,1.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
5,Roosters,Fletcher Baker,17,Interchange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Roosters,Matt Ikuvalu,21,Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Sharks,William Kennedy,1,Fullback,80,4,1,0,0,0,0,0,0,50,18,192,94,44,1,0,0,0,4,0,15,4.5,1,11,0,1,5,6,24,0.33,0.75,6,1,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
5,Sharks,Mawene Hiroti,2,Winger,80,4,1,0,0,0,0,0,0,29,16,104,0,35,1,0,0,0,2,1,11,3.09,0,0,0,1,0,1,18,0.06,0.5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
5,Sharks,Josh Dugan,3,Centre,41,0,0,0,0,0,0,0,0,27,9,75,0,23,0,1,1,0,5,0,7,3.32,0,0,0,0,0,1,8,0.11,0.429,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,41,0
5,Sharks,Jesse Ramien,4,Centre,80,0,0,0,0,0,0,0,0,48,18,135,0,39,0,0,1,0,3,0,14,3.38,0,0,0,3,0,5,21,0.28,0.955,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,80,0
5,Sharks,Ronaldo Mulitalo,5,Winger,80,0,0,0,0,0,0,0,0,31,12,88,3,36,0,0,0,0,5,0,9,3.29,0,0,0,2,0,0,12,0,0.8,8,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
5,Sharks,Matt Moylan,6,Five-Eighth,80,0,0,0,0,0,0,0,0,21,8,79,0,16,0,0,0,0,1,0,5,3.13,1,10,0,0,4,39,47,4.88,0.762,16,3,2,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0
5,Sharks,Chad Townsend,7,Halfback,80,6,0,2,3,1,0.75,0,0,69,4,23,0,4,0,0,0,0,0,0,3,2.96,0,0,0,0,2,41,63,10.25,0.882,30,3,1,1,0,19,622,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,80,0
5,Sharks,Braden Hamlin-Uele,8,Prop,46,0,0,0,0,0,0,0,0,38,8,81,23,35,0,0,0,0,3,5,7,2.65,0,0,0,1,0,2,10,0.25,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24
5,Sharks,Blayke Brailey,9,Hooker,80,0,0,0,0,0,0,0,0,27,3,23,0,13,0,0,0,0,0,0,3,4.31,3,23,0,0,5,123,124,41,0.912,31,3,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
5,Sharks,Aaron Woods,10,Prop,55,0,0,0,0,0,0,0,0,36,10,101,0,49,0,0,0,0,0,10,8,2.99,0,0,0,2,1,5,15,0.5,1.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,20
5,Sharks,Teig Wilton,11,2nd,80,0,0,0,0,0,0,0,0,50,12,89,0,34,0,0,0,0,1,12,11,2.65,0,0,0,0,0,2,14,0.17,0.8640000000000001,51,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Sharks,Wade Graham,12,2nd,14,0,0,0,0,0,0,0,0,7,4,46,0,15,0,0,0,0,0,4,4,3.46,0,0,0,0,0,1,5,0.25,0.833,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
5,Sharks,Toby Rudolf,13,Lock,80,0,0,0,0,0,0,0,0,46,13,131,0,48,1,0,0,0,0,12,10,3.05,0,0,0,1,0,2,15,0.15,0.907,39,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,80,0
5,Sharks,Connor Tracey,14,Interchange,40,0,0,0,0,0,0,0,0,15,7,94,0,26,0,0,0,0,2,7,7,3.61,0,0,0,0,1,1,7,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
5,Sharks,Aiden Tolman,15,Interchange,53,0,0,0,0,0,0,0,0,37,12,79,0,27,0,0,0,0,0,12,11,3.47,0,0,0,0,0,4,16,0.33,0.971,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,7
5,Sharks,Jack Williams,16,Interchange,50,4,1,0,0,0,0,0,0,43,14,123,25,44,0,0,0,0,0,11,13,3.14,0,0,0,0,1,1,15,0.07,0.9,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2
5,Sharks,Billy Magoulias,17,Interchange,22,0,0,0,0,0,0,0,0,22,5,46,0,22,0,0,0,0,0,5,5,3.74,0,0,0,0,1,7,12,1.4,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
5,Sharks,Braydon Trindall,18,Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Wests Tigers,Daine Laurie,1,Fullback,80,4,1,0,0,0,0,0,0,46,18,130,33,25,0,0,0,0,3,0,16,3.44,1,6,0,0,1,16,35,0.89,0.8,8,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Wests Tigers,David Nofoaluma,2,Winger,80,4,1,0,0,0,0,0,0,37,20,174,79,44,1,0,0,0,2,0,13,3.79,0,0,0,3,0,6,23,0.3,0.25,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
5,Wests Tigers,James Roberts,3,Centre,80,0,0,0,0,0,0,0,0,8,10,94,0,33,0,0,0,0,0,0,8,3.36,2,21,0,0,4,4,13,0.4,0.75,9,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,80,0
5,Wests Tigers,Moses Mbye,4,Interchange,67,0,0,0,0,0,0,0,0,21,10,67,0,23,0,2,0,0,4,0,7,3.29,0,0,0,0,1,12,18,1.2,0.833,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,67,0
5,Wests Tigers,Tommy Talau,5,Winger,80,4,1,0,0,0,0,0,0,34,19,137,7,42,1,0,0,0,0,0,15,3.53,0,0,1,1,0,3,22,0.16,0.5710000000000001,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
5,Wests Tigers,Adam Doueihi,6,Five-Eighth,80,6,0,3,6,0,0.5,0,0,70,11,110,0,64,0,2,2,0,4,0,8,3.86,1,3,0,1,3,18,37,1.64,0.889,16,1,1,0,0,9,193,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0
5,Wests Tigers,Zane Musgrove,8,Prop,39,0,0,0,0,0,0,0,0,37,12,108,13,37,0,0,0,0,2,11,12,3.78,0,0,0,0,0,1,13,0.08,0.958,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,11
5,Wests Tigers,Jacob Liddle,9,Hooker,80,0,0,0,0,0,0,0,0,62,5,43,0,15,0,1,1,0,0,1,4,2.66,4,35,0,0,2,128,129,25.6,0.966,57,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
5,Wests Tigers,James Tamou,10,Prop,28,0,0,0,0,0,0,0,0,24,7,61,0,21,0,0,0,0,0,7,7,2.91,0,0,0,0,0,0,7,0,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
5,Wests Tigers,Luke Garner,11,Interchange,52,4,1,0,0,0,0,0,0,63,8,99,0,31,1,0,0,0,4,8,7,2.98,0,0,0,1,0,0,10,0,1.0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
5,Wests Tigers,Luciano Leilua,12,2nd,80,4,1,0,0,0,0,0,0,59,13,109,0,32,1,0,1,0,2,9,7,3.38,1,9,0,1,1,6,17,0.46,0.9329999999999999,28,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
5,Wests Tigers,Alex Twal,13,Lock,65,0,0,0,0,0,0,0,0,62,13,128,0,51,1,0,0,0,1,13,13,3.31,0,0,0,0,1,0,13,0,0.977,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
5,Wests Tigers,Michael Chee Kam,14,Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Wests Tigers,Thomas Mikaele,15,Interchange,27,0,0,0,0,0,0,0,0,28,9,67,0,29,0,0,0,0,1,9,8,3.96,0,0,0,1,0,0,9,0,0.929,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
5,Wests Tigers,Stefano Utoikamanu,16,Interchange,41,0,0,0,0,0,0,0,0,40,11,89,0,35,0,0,0,0,0,11,8,2.81,0,0,0,2,0,2,13,0.18,0.966,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,0
5,Wests Tigers,Joe Ofahengaue,17,2nd,68,4,1,0,0,0,0,0,0,74,18,148,0,56,1,0,0,0,4,18,12,3.81,0,0,0,4,2,1,19,0.06,0.97,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,52,15
5,Wests Tigers,Joseph Leilua,19,Centre,13,0,0,0,0,0,0,0,0,1,3,17,0,7,0,0,0,0,0,0,3,5.76,1,16,0,0,0,1,4,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
5,Wests Tigers,Luke Brooks,22,Halfback,80,0,0,0,0,0,0,0,0,55,8,43,0,3,0,1,2,0,4,0,4,3.55,0,0,0,2,2,37,55,4.63,0.938,15,0,1,0,0,11,206,0,3,3,0,0,2,0,1,1,0,0,0,0,0,0,0,80,0
5,Cowboys,Valentine Holmes,1,Fullback,80,10,0,5,6,0,0.8332999999999999,0,0,32,11,110,20,47,1,0,0,0,2,0,10,4.24,3,36,0,0,0,11,27,1,0.9,9,1,0,0,2,1,7,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,80,0
5,Cowboys,Kyle Feldt,2,Winger,80,0,0,0,0,0,0,0,0,16,13,102,29,36,0,0,0,0,2,0,9,2.72,0,0,0,1,0,2,18,0.15,0.667,4,1,1,0,2,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,80,0
5,Cowboys,Hamiso Tabuai-Fidow,3,Centre,66,4,1,0,0,0,0,0,0,33,3,62,0,1,1,0,0,0,2,0,1,5.68,0,0,0,1,0,2,7,0.67,0.846,11,1,1,0,1,1,28,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,66,0
5,Cowboys,Connelly Lemuelu,4,Centre,80,0,0,0,0,0,0,0,0,18,9,75,0,25,0,0,0,0,0,0,8,3.16,0,0,0,0,0,4,13,0.44,0.792,19,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
5,Cowboys,Murray Taulagi,5,Winger,80,8,2,0,0,0,0,0,0,43,7,70,12,17,1,1,0,0,0,0,5,2.34,0,0,0,1,0,1,10,0.14,0.857,6,0,1,0,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Cowboys,Scott Drinkwater,6,Five-Eighth,80,4,1,0,0,0,0,0,0,54,10,56,4,5,0,1,2,0,1,0,5,4.26,0,0,0,0,2,9,28,0.9,0.6920000000000001,18,5,3,0,1,13,268,1,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,80,0
5,Cowboys,Ben Hampton,7,Halfback,80,0,0,0,0,0,0,0,0,51,8,96,8,14,0,0,1,0,3,0,5,2.3,0,0,0,0,3,16,33,2,0.684,13,4,2,1,0,10,351,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
5,Cowboys,Francis Molo,8,Prop,32,0,0,0,0,0,0,0,0,47,10,128,0,46,1,0,0,0,0,10,8,3.34,0,0,0,2,0,0,10,0,1.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12
5,Cowboys,Reece Robson,9,Hooker,66,0,0,0,0,0,0,0,0,58,6,49,0,19,0,1,1,0,0,1,4,3.79,5,36,0,0,3,95,100,15.83,0.875,49,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,13
5,Cowboys,Jordan McLean,10,Prop,41,0,0,0,0,0,0,0,0,38,13,127,30,52,0,1,0,0,0,9,12,3.43,0,0,0,0,0,3,15,0.23,0.966,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,18
5,Cowboys,Shane Wright,11,2nd,72,0,0,0,0,0,0,0,0,29,8,64,0,22,0,0,0,0,0,7,8,3.86,1,5,0,0,0,0,9,0,0.853,29,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
5,Cowboys,Ben Condon,12,2nd,49,4,1,0,0,0,0,0,0,33,9,68,0,20,1,1,0,0,2,9,7,4.07,0,0,0,1,0,0,9,0,0.722,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,0
5,Cowboys,Jake Granville,14,Interchange,27,0,0,0,0,0,0,0,0,11,1,14,0,3,0,0,0,0,0,0,1,3.04,1,14,0,0,0,13,14,13,0.857,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
5,Cowboys,Coen Hess,15,Lock,57,0,0,0,0,0,0,0,0,39,7,55,0,25,0,0,0,0,1,6,6,2.81,0,0,0,0,0,1,7,0.14,0.971,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,25,31
5,Cowboys,Lachlan Burr,17,Interchange,54,4,1,0,0,0,0,0,0,57,12,104,0,44,0,0,0,0,1,12,12,3.66,0,0,0,0,0,0,13,0,0.805,33,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,8
5,Cowboys,Reuben Cotter,19,Interchange,60,0,0,0,0,0,0,0,0,69,16,156,0,57,0,0,0,0,0,15,15,3.72,0,0,0,0,4,2,18,0.13,0.945,52,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,60,0
5,Cowboys,Corey Jensen,20,Interchange,35,0,0,0,0,0,0,0,0,42,8,70,20,22,0,0,0,0,0,6,8,3.97,0,0,0,0,0,1,9,0.13,0.9670000000000001,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
5,Cowboys,Jake Clifford,21,Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Eels,Clinton Gutherson,1,Fullback,80,4,1,0,0,0,0,0,0,57,20,210,109,52,1,1,0,0,5,0,14,4.14,2,20,0,1,6,31,51,1.55,0.8,4,1,0,0,0,1,17,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,80,0
5,Eels,Maika Sivo,2,Winger,80,0,0,0,0,0,0,0,0,29,16,154,17,69,0,0,0,0,5,0,16,4.12,0,0,0,0,0,1,19,0.06,0.5,1,0,1,0,0,1,12,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
5,Eels,Tom Opacic,3,Centre,80,0,0,0,0,0,0,0,0,39,12,116,0,46,1,0,0,0,4,0,11,3.05,1,6,0,1,0,4,16,0.33,0.9329999999999999,14,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,80,0
5,Eels,Marata Niukore,4,Centre,80,0,0,0,0,0,0,0,0,29,6,71,0,34,0,0,0,0,1,1,5,3.24,0,0,0,0,0,5,9,0.83,0.9440000000000001,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Eels,Blake Ferguson,5,Winger,80,0,0,0,0,0,0,0,0,34,19,189,54,90,0,1,0,0,3,0,12,4.1,1,4,0,2,2,2,21,0.11,1.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,80,0
5,Eels,Dylan Brown,6,Five-Eighth,80,0,0,0,0,0,0,0,0,72,10,111,0,42,1,0,0,0,4,0,8,4.33,0,0,0,1,4,26,37,2.6,1.0,29,0,0,0,0,2,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Eels,Mitchell Moses,7,Halfback,80,4,0,2,2,0,1.0,0,0,41,11,73,0,20,0,0,0,0,0,0,5,3.46,0,0,0,1,5,49,66,4.45,0.889,16,0,2,0,0,10,293,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,80,0
5,Eels,Reagan Campbell-Gillard,8,Prop,52,0,0,0,0,0,0,0,0,44,12,106,10,54,0,0,0,0,0,11,10,3.92,0,0,0,2,0,0,12,0,0.919,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24
5,Eels,Reed Mahoney,9,Hooker,72,0,0,0,0,0,0,0,0,54,3,30,0,19,0,0,0,0,0,1,3,3.57,2,29,0,0,1,99,101,33,0.95,57,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,72,0
5,Eels,Junior Paulo,10,Prop,56,0,0,0,0,0,0,0,0,27,9,78,0,40,0,0,0,0,0,9,8,4.25,0,0,0,1,0,3,12,0.33,0.857,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,31
5,Eels,Shaun Lane,11,2nd,72,0,0,0,0,0,0,0,0,63,11,127,0,56,1,0,0,0,4,10,9,4.4,0,0,0,0,1,3,15,0.27,0.915,43,2,2,0,0,1,19,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,72,0
5,Eels,Nathan Brown,13,Lock,66,0,0,0,0,0,0,0,0,51,16,127,0,55,0,1,1,0,2,13,12,3.91,0,0,0,0,3,13,26,0.81,0.8640000000000001,38,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,55,10
5,Eels,Oregon Kaufusi,14,Interchange,24,0,0,0,0,0,0,0,0,21,6,49,13,23,0,0,0,0,0,5,5,3.66,0,0,0,1,0,0,6,0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
5,Eels,Isaiah Papali'i,15,2nd,69,4,1,0,0,0,0,0,0,88,14,141,0,71,1,1,0,0,6,14,12,3.72,0,0,0,1,0,2,16,0.14,0.875,42,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7
5,Eels,Will Smith,16,Interchange,8,0,0,0,0,0,0,0,0,4,1,7,0,3,0,0,0,0,0,0,1,3.2,1,7,0,0,0,8,9,8,0.8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
5,Eels,Bryce Cartwright,17,Interchange,53,0,0,0,0,0,0,0,0,47,12,113,0,51,0,0,0,0,1,12,7,3.85,0,0,0,1,2,1,13,0.08,0.95,38,2,0,0,1,1,7,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,53,0
5,Eels,Ray Stone,18,Interchange,9,0,0,0,0,0,0,0,0,2,2,16,0,8,0,0,0,0,0,2,2,2.88,0,0,0,0,0,0,2,0,0.7140000000000001,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
5,Eels,Haze Dunster,19,Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Dragons,Matthew Dufty,1,Fullback,80,8,2,0,0,0,0,0,0,58,13,150,11,37,1,2,2,0,1,0,10,3.05,2,23,0,0,2,17,29,1.31,0.8,4,1,0,0,0,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Dragons,Cody Ramsey,2,Winger,80,0,0,0,0,0,0,0,0,34,11,71,38,20,0,0,0,0,2,0,9,3.67,3,22,0,0,0,3,13,0.27,0.727,8,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
5,Dragons,Jack Bird,3,Centre,80,4,1,0,0,0,0,0,0,63,16,96,0,40,1,0,0,0,9,0,13,4.05,5,31,0,0,1,8,24,0.5,0.727,16,4,2,0,2,1,30,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
5,Dragons,Zac Lomax,4,Centre,80,10,0,4,4,1,1.0,0,0,53,14,120,11,58,0,0,0,0,1,0,13,4.83,2,12,0,0,0,3,15,0.21,0.893,25,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,80,0
5,Dragons,Mikaele Ravalawa,5,Winger,80,4,1,0,0,0,0,0,0,37,16,142,21,57,1,0,0,0,1,0,14,3.83,0,0,0,0,0,1,17,0.06,0.7,7,3,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
5,Dragons,Corey Norman,6,Five-Eighth,80,0,0,0,0,0,0,0,0,35,8,42,0,14,0,0,0,0,0,0,3,2.91,0,0,0,0,6,38,52,4.75,0.727,16,5,1,0,0,10,354,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,80,0
5,Dragons,Adam Clune,7,Halfback,74,0,0,0,0,0,0,0,0,44,12,81,0,14,1,1,1,0,1,0,5,4.65,0,0,0,0,4,29,42,2.42,0.731,19,5,2,0,0,8,315,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,74,0
5,Dragons,Blake Lawrie,8,Prop,16,0,0,0,0,0,0,0,0,30,5,48,28,16,0,0,0,0,2,3,4,3.82,0,0,0,0,0,0,5,0,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0
5,Dragons,Andrew McCullough,9,Hooker,80,0,0,0,0,0,0,0,0,62,8,56,0,23,0,0,0,0,0,0,5,4.09,8,56,0,1,5,120,129,15,0.98,50,1,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,80,0
5,Dragons,Paul Vaughan,10,Prop,56,0,0,0,0,0,0,0,0,44,21,175,0,91,0,0,0,0,0,21,21,3.88,0,0,0,0,0,1,22,0.05,0.9670000000000001,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,18
5,Dragons,Josh Kerr,11,2nd,80,0,0,0,0,0,0,0,0,37,11,102,0,48,0,0,0,0,0,11,9,2.92,0,0,0,1,0,0,11,0,0.795,31,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Dragons,Tariq Sims,12,2nd,70,0,0,0,0,0,0,0,0,34,15,122,0,59,0,0,0,0,2,15,15,3.32,0,0,0,1,0,0,16,0,0.893,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,70,0
5,Dragons,Tyrell Fuimaono,13,Lock,43,0,0,0,0,0,0,0,0,26,9,82,0,37,0,0,0,0,0,9,8,3.8,0,0,0,1,0,0,9,0,0.857,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11
5,Dragons,Trent Merrin,15,Interchange,33,0,0,0,0,0,0,0,0,35,10,100,11,52,0,0,0,0,1,8,8,3.11,0,0,0,1,0,1,10,0.1,0.9570000000000001,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,33,0
